passenger_id,name,flight_id,origin,destination,passenger_type,cabin,fare_class,special_assistance,priority_level,status
P07303,Tanner James,FL2890,CDG,NRT,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07304,Frances Aguilar,FL2816,DXB,CDG,DIRECT,Economy,B,False,HIGH,ACTIVE
P07305,Clayton Jennings,FL1523,ORD,LAX,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07306,Stanley Cain,FL1732,JFK,BOS,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07307,Andrew Robinson,FL2911,DXB,DOH,DIRECT,Economy,M,False,HIGH,ACTIVE
P07308,Rebecca Olsen,FL0743,FRA,JFK,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P07309,William Paul,FL1478,DXB,BOM,DIRECT,Economy,Y,False,HIGH,ACTIVE
P07310,Arthur Bowen,FL0479,AMS,FRA,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07311,Timothy Schmitt,FL1655,ICN,NRT,CONNECTING,Economy,B,False,HIGH,ACTIVE
P07312,Tammy Scott,FL2761,DXB,CDG,DIRECT,Economy,Y,False,HIGH,ACTIVE
P07313,Karen White,FL2204,JFK,SFO,DIRECT,Economy,Y,False,HIGH,ACTIVE
P07314,Crystal Smith,FL1553,SIN,SYD,CONNECTING,Economy,M,False,HIGH,ACTIVE
P07315,David Hall,FL0007,NRT,SIN,DIRECT,Business,J,True,NORMAL,ACTIVE
P07316,Isaiah Gray,FL2268,BOM,DEL,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07317,Angela Parks,FL2076,DXB,FRA,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07318,Ronald Hernandez,FL2727,DXB,FRA,CONNECTING,Economy,B,False,HIGH,ACTIVE
P07319,Dean Harrington,FL1494,DEL,SIN,DIRECT,Economy,M,False,HIGH,ACTIVE
P07320,Jose Lawrence,FL2589,ICN,SIN,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07321,Arthur Golden,FL0189,LHR,BOM,DIRECT,Economy,Y,False,HIGH,ACTIVE
P07322,Adrian Morris,FL0437,BOM,DXB,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07323,Jon Graham,FL0968,NRT,HND,DIRECT,First,F,False,NORMAL,ACTIVE
P07324,Cory Hale,FL0390,ORD,JFK,CONNECTING,Economy,M,False,HIGH,ACTIVE
P07325,Kathryn Brown,FL0039,FRA,SIN,CONNECTING,Economy,B,False,HIGH,ACTIVE
P07326,Kimberly Hanna,FL1781,LHR,NRT,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07327,Daniel Miller,FL0547,DXB,DOH,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07328,Austin Perez,FL2009,SIN,KUL,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07329,Mr. Mark Landry,FL1055,LHR,FRA,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07330,Robert Jones,FL0863,FRA,SIN,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07331,Andrew Powers,FL1960,SIN,SYD,DIRECT,Economy,B,False,HIGH,ACTIVE
P07332,Erica Turner,FL1372,CDG,NRT,DIRECT,Business,C,False,HIGH,ACTIVE
P07333,Jesse Brown,FL0336,DXB,FRA,DIRECT,First,F,False,NORMAL,ACTIVE
P07334,Marissa Smith,FL0716,LAX,ORD,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07335,Samantha Douglas,FL0323,HKG,SIN,DIRECT,Business,C,False,HIGH,ACTIVE
P07336,Robert Jones,FL1661,DXB,NRT,DIRECT,Economy,B,False,HIGH,ACTIVE
P07337,Cassidy Paul,FL0413,FRA,SIN,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07338,Andrew Lopez,FL2092,LAX,ORD,DIRECT,Economy,Y,False,HIGH,ACTIVE
P07339,Tyler Reynolds,FL1642,ICN,NRT,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07340,Matthew Dunlap,FL2069,NRT,ICN,DIRECT,Economy,M,False,HIGH,ACTIVE
P07341,Alicia Nguyen,FL0836,MEL,PER,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07342,Carol Yang,FL1478,DXB,BOM,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07343,Richard Johnson,FL0964,LAX,JFK,DIRECT,First,F,False,NORMAL,ACTIVE
P07344,Andrew Edwards,FL1445,ICN,NRT,DIRECT,Economy,B,True,NORMAL,ACTIVE
P07345,Parker Knight,FL2253,DXB,DOH,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P07346,William Morales,FL1540,BOM,DEL,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P07347,Christine Singh,FL1622,ORD,LAX,DIRECT,Economy,B,False,HIGH,ACTIVE
P07348,Chad Taylor,FL1209,FRA,SIN,DIRECT,Economy,Y,False,HIGH,ACTIVE
P07349,William Hall,FL2233,NRT,LAX,DIRECT,First,F,False,HIGH,ACTIVE
P07350,Bianca Ortega,FL0650,LHR,NRT,CONNECTING,Economy,Y,False,HIGH,ACTIVE
P07351,James Pena,FL2051,LHR,FRA,DIRECT,First,F,False,NORMAL,ACTIVE
P07352,Matthew Austin,FL1249,NRT,HND,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07353,Bernard Chang,FL0301,ICN,SIN,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07354,Eric Walker,FL0585,NRT,ICN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07355,Darren Thompson,FL2260,NRT,BKK,DIRECT,Economy,Y,False,HIGH,ACTIVE
P07356,James Dudley,FL2529,BOM,DXB,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07357,Brooke Quinn,FL1084,NRT,HND,CONNECTING,Economy,B,False,HIGH,ACTIVE
P07358,Ronnie Jenkins,FL1536,AMS,FRA,DIRECT,Economy,M,True,NORMAL,ACTIVE
P07359,Cameron Torres,FL2907,CDG,JFK,CONNECTING,First,F,False,HIGH,ACTIVE
P07360,Elizabeth Brock,FL2369,SYD,MEL,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07361,Jessica Smith,FL1307,DXB,JFK,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P07362,Jose Jordan,FL1976,BOM,DXB,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07363,Patrick Blair,FL2763,HKG,SIN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07364,Heather Kim,FL2476,SYD,AKL,DIRECT,Economy,B,False,HIGH,ACTIVE
P07365,Michael Weber,FL0988,MEL,PER,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07366,Dana Stanley,FL0974,HKG,SYD,DIRECT,Business,C,False,NORMAL,ACTIVE
P07367,Lori Thompson,FL1813,AMS,LHR,DIRECT,Economy,Y,False,HIGH,ACTIVE
P07368,David Sullivan,FL2153,LHR,CDG,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P07369,Felicia Thompson,FL2909,ORD,JFK,DIRECT,Economy,M,False,HIGH,ACTIVE
P07370,Tyler Watson,FL2290,BOM,SIN,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07371,Ryan Adams,FL1501,DEL,BOM,DIRECT,Economy,B,False,HIGH,ACTIVE
P07372,Jeanette Moore,FL1129,NRT,ICN,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07373,Shelia Dixon,FL1859,DXB,SIN,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P07374,Jennifer Evans,FL1847,FRA,JFK,CONNECTING,Economy,Y,True,HIGH,ACTIVE
P07375,Richard Wood,FL2224,NRT,SIN,DIRECT,Economy,M,False,HIGH,ACTIVE
P07376,Samuel Wolfe,FL1537,NRT,ICN,CONNECTING,Business,C,False,HIGH,ACTIVE
P07377,Shawn Waters,FL0099,SYD,AKL,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07378,Tammy Long,FL2393,DXB,BOM,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07379,Mary Morgan,FL0117,DEL,BOM,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07380,Melissa Lyons,FL0121,CDG,JFK,DIRECT,Business,J,True,NORMAL,ACTIVE
P07381,Philip Gilmore,FL1792,SIN,CGK,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07382,Stacy Adkins,FL2371,NRT,ICN,CONNECTING,Business,J,False,NORMAL,ACTIVE
P07383,Dale Bartlett,FL0221,BOM,SIN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07384,Jasmine Bradshaw,FL0683,DXB,LHR,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07385,Brian Wells,FL1405,DOH,SIN,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07386,Jimmy Newman,FL1197,SIN,MEL,DIRECT,Business,C,False,NORMAL,ACTIVE
P07387,Tiffany Mcgee,FL2017,BOM,DXB,DIRECT,Economy,B,False,HIGH,ACTIVE
P07388,Courtney Nelson,FL1578,DEL,SIN,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07389,Donna Dunn,FL1945,BOM,DEL,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07390,Jessica Barnett,FL2431,ICN,NRT,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07391,Richard Long,FL2592,SYD,AKL,DIRECT,Economy,Y,False,HIGH,ACTIVE
P07392,Elizabeth Ruiz,FL1399,BOM,SIN,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07393,Lisa Goodwin,FL0749,DOH,SIN,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07394,Rachel Jones,FL0224,LHR,CDG,CONNECTING,Economy,M,False,HIGH,ACTIVE
P07395,Scott Nunez,FL0416,BOM,DXB,CONNECTING,Business,C,False,NORMAL,ACTIVE
P07396,Ashley Prince,FL1650,BOM,SIN,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07397,Christina Murray,FL2353,SIN,NRT,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07398,Alexander Drake,FL2746,AMS,CDG,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07399,James Ruiz,FL1818,DOH,DEL,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07400,Ronald Smith,FL0817,LHR,NRT,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07401,Joshua Henderson,FL1758,SIN,KUL,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07402,Mr. Michael Peters,FL0930,LHR,NRT,DIRECT,Business,C,False,NORMAL,ACTIVE
P07403,Nicholas Berry,FL0062,JFK,LHR,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07404,William Werner,FL1671,DOH,DEL,DIRECT,Economy,B,False,HIGH,ACTIVE
P07405,Craig Tate,FL1232,DXB,DOH,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07406,Jessica White,FL2411,DEL,SIN,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P07407,Sara Goodman,FL1579,LAX,JFK,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07408,Mackenzie Price DDS,FL0538,DXB,DEL,DIRECT,Business,J,False,NORMAL,ACTIVE
P07409,Jared Stark,FL1427,DXB,DEL,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07410,Brian Taylor,FL0454,DXB,DOH,CONNECTING,Business,J,False,NORMAL,ACTIVE
P07411,Shannon Chapman,FL0702,LHR,CDG,CONNECTING,Business,C,False,HIGH,ACTIVE
P07412,Alexandra Foster,FL0044,DEL,SIN,DIRECT,Economy,B,False,HIGH,ACTIVE
P07413,Kathy Ortega,FL1526,AMS,LHR,DIRECT,Business,J,False,NORMAL,ACTIVE
P07414,Ashley May DDS,FL0834,LHR,CDG,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07415,Edgar Stevens,FL2714,SIN,SYD,CONNECTING,Economy,Y,False,HIGH,ACTIVE
P07416,Jocelyn Chambers,FL1687,ORD,JFK,CONNECTING,Economy,Y,True,HIGH,ACTIVE
P07417,Stephen Walker,FL1835,BOM,SIN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07418,Kyle Johnson,FL1623,SIN,KUL,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07419,Ashley Bell,FL1885,SIN,KUL,DIRECT,Economy,Y,False,HIGH,ACTIVE
P07420,Alyssa Morales,FL0177,BOM,SIN,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07421,Latoya Nelson,FL2279,DEL,SIN,CONNECTING,Business,J,True,NORMAL,ACTIVE
P07422,Pam Miller,FL1576,FRA,NRT,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07423,Dillon Nelson,FL1040,DXB,FRA,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07424,Maxwell Whitaker,FL0946,AMS,FRA,DIRECT,Economy,Y,False,HIGH,ACTIVE
P07425,Christine Jennings,FL0626,LHR,CDG,DIRECT,Business,C,False,NORMAL,ACTIVE
P07426,Ashlee Williams,FL1736,SIN,KUL,CONNECTING,Business,J,True,NORMAL,ACTIVE
P07427,Rebecca Baker,FL2118,SIN,SYD,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07428,Tina Hancock,FL1829,SIN,SYD,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07429,Daniel Jones III,FL0755,ORD,LAX,CONNECTING,Business,C,False,NORMAL,ACTIVE
P07430,Ashley Smith,FL0163,DXB,FRA,DIRECT,Economy,B,True,HIGH,ACTIVE
P07431,Matthew Garza,FL1105,BOM,DXB,DIRECT,Business,C,False,NORMAL,ACTIVE
P07432,Patricia Williams,FL1372,CDG,NRT,CONNECTING,Business,J,False,NORMAL,ACTIVE
P07433,Steven Martin,FL2247,JFK,LHR,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07434,Brittany Hoffman,FL1997,FRA,JFK,DIRECT,Economy,Y,True,HIGH,ACTIVE
P07435,Sarah Frost,FL0340,LHR,FRA,CONNECTING,Economy,Y,False,HIGH,ACTIVE
P07436,Joshua Johnson,FL2737,ICN,LAX,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07437,Sherri Guzman,FL1469,BOM,DEL,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07438,Charles Blevins,FL0011,NRT,SIN,DIRECT,Business,C,False,NORMAL,ACTIVE
P07439,Deanna Woodard,FL2669,SIN,BKK,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07440,Elizabeth Green,FL0034,FRA,NRT,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P07441,Anthony Flores,FL2670,AMS,LHR,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07442,Antonio Woods,FL2070,LAX,JFK,DIRECT,Economy,B,False,HIGH,ACTIVE
P07443,Mrs. Sara Hebert,FL2527,DEL,BOM,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07444,Thomas Reyes,FL2435,LHR,JFK,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07445,Richard Garcia,FL2128,NRT,ICN,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P07446,Angelica Simpson,FL2913,SIN,KUL,DIRECT,First,F,False,NORMAL,ACTIVE
P07447,Chad Thornton,FL1673,LHR,NRT,CONNECTING,Business,J,False,NORMAL,ACTIVE
P07448,Emily Abbott,FL0514,DOH,SIN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07449,Chad Escobar,FL0956,BOM,DEL,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07450,April Arellano,FL1913,DXB,ICN,DIRECT,Economy,B,False,HIGH,ACTIVE
P07451,Regina Davis,FL2397,MEL,PER,DIRECT,Business,C,False,NORMAL,ACTIVE
P07452,Casey Ferguson,FL2682,SIN,KUL,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07453,Elizabeth Taylor,FL2399,AMS,LHR,DIRECT,Economy,M,False,HIGH,ACTIVE
P07454,Mr. Raymond Lawson,FL0685,ICN,LAX,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07455,Karen Hicks,FL2486,HKG,SIN,CONNECTING,Economy,M,False,HIGH,ACTIVE
P07456,Edward Patterson DDS,FL0748,SIN,CGK,DIRECT,Economy,M,False,HIGH,ACTIVE
P07457,Richard Miller,FL1783,LAX,SFO,DIRECT,Business,J,False,NORMAL,ACTIVE
P07458,Kathryn Mendez,FL2661,MEL,PER,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07459,William Martinez,FL1960,SIN,SYD,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07460,Donna Wright,FL0456,FRA,SIN,DIRECT,Economy,Y,False,HIGH,ACTIVE
P07461,Gregory Wiley,FL0489,JFK,SFO,DIRECT,Economy,Y,False,HIGH,ACTIVE
P07462,David Mora,FL2875,DXB,NRT,CONNECTING,Economy,M,True,HIGH,ACTIVE
P07463,Anthony Carlson,FL0256,SIN,KUL,DIRECT,Business,C,False,NORMAL,ACTIVE
P07464,Matthew Price,FL1507,AMS,FRA,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07465,David Cooper,FL0971,DEL,SIN,DIRECT,Economy,B,False,HIGH,ACTIVE
P07466,Frank Todd,FL2462,HKG,NRT,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P07467,Eric Jones Jr.,FL2213,DOH,LHR,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07468,John Stokes,FL1062,DXB,NRT,DIRECT,Economy,Y,False,HIGH,ACTIVE
P07469,Julie Daniels,FL2023,FRA,SIN,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07470,Desiree Fox,FL1267,ORD,LAX,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07471,Jessica Munoz,FL0320,ORD,JFK,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07472,Vicki Harper,FL2795,SIN,BKK,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07473,Mrs. Ashley Mooney,FL0316,ICN,NRT,DIRECT,Economy,M,False,HIGH,ACTIVE
P07474,Gina Hayes,FL1087,JFK,SFO,DIRECT,Economy,B,True,NORMAL,ACTIVE
P07475,Sylvia Clark,FL0577,BOM,SIN,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07476,Jonathan Tanner,FL0489,JFK,SFO,DIRECT,Business,J,False,NORMAL,ACTIVE
P07477,Cathy Little,FL0748,SIN,CGK,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07478,Christopher Powell,FL1795,HKG,SIN,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07479,Heidi Richardson,FL2045,SIN,MEL,DIRECT,Economy,B,True,NORMAL,ACTIVE
P07480,Shane Alvarez,FL1180,DXB,BOM,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P07481,Angela Trevino,FL2611,DOH,LHR,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P07482,Denise Combs,FL0546,ORD,LAX,DIRECT,Business,J,False,NORMAL,ACTIVE
P07483,Robert Hicks,FL2356,HKG,SIN,CONNECTING,Economy,Y,False,HIGH,ACTIVE
P07484,Jennifer White,FL1581,FRA,SIN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07485,Michael Wallace,FL0313,LAX,SFO,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07486,Sherri Smith,FL0730,NRT,BKK,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07487,Robin Ortiz,FL1727,BOM,DEL,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07488,Megan Mcneil,FL1048,ICN,NRT,DIRECT,Economy,M,False,HIGH,ACTIVE
P07489,Ariel Taylor,FL1948,DXB,ICN,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07490,John Jackson,FL0386,DOH,SIN,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07491,Ashley Bell,FL2466,DXB,JFK,DIRECT,Business,J,False,HIGH,ACTIVE
P07492,Candace Perez,FL0183,DOH,SIN,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07493,Catherine Hawkins,FL0322,DOH,BOM,DIRECT,Economy,Y,False,HIGH,ACTIVE
P07494,Joshua Ruiz,FL0314,DOH,JFK,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07495,Kelly Howard,FL2550,SIN,CGK,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07496,Linda Johnson,FL2664,NRT,LAX,CONNECTING,First,F,False,NORMAL,ACTIVE
P07497,Andrew Potter,FL0880,AMS,CDG,CONNECTING,Business,J,False,NORMAL,ACTIVE
P07498,Larry Wilson,FL2494,HKG,SIN,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07499,Richard Bush,FL0643,DEL,BOM,DIRECT,Economy,Y,False,HIGH,ACTIVE
P07500,Hannah Johnson,FL1722,ICN,NRT,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07501,Patricia Lee,FL0355,NRT,BKK,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P07502,Terri Pennington,FL2322,ORD,LAX,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07503,Marvin Vargas,FL2317,LHR,BOM,DIRECT,Economy,M,False,HIGH,ACTIVE
P07504,Adrienne Noble,FL1701,HKG,SYD,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07505,Mark Boyle,FL2403,AMS,FRA,CONNECTING,Economy,Y,False,HIGH,ACTIVE
P07506,John Hooper,FL0723,AMS,CDG,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07507,Julie Allen,FL1181,DXB,DOH,DIRECT,Economy,Y,False,HIGH,ACTIVE
P07508,Joshua York,FL0406,DEL,SIN,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07509,Eric Howell,FL0758,BOM,SIN,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07510,Michelle Rivera,FL2269,SIN,CGK,DIRECT,Economy,M,False,HIGH,ACTIVE
P07511,Louis Savage,FL0965,BOM,DXB,DIRECT,Economy,B,False,HIGH,ACTIVE
P07512,Philip Hodges,FL0456,FRA,SIN,CONNECTING,First,F,False,NORMAL,ACTIVE
P07513,Matthew Roberts,FL0463,LHR,AMS,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07514,Rebecca Roberts,FL0427,NRT,BKK,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07515,Betty Johnson,FL2555,DXB,DOH,DIRECT,Economy,B,False,HIGH,ACTIVE
P07516,Jordan Peters,FL0706,DXB,DOH,DIRECT,Business,C,False,NORMAL,ACTIVE
P07517,Alison Walker,FL0503,DXB,FRA,CONNECTING,Economy,Y,False,HIGH,ACTIVE
P07518,William Hansen,FL1054,SIN,NRT,CONNECTING,Economy,Y,True,NORMAL,ACTIVE
P07519,Allison Cowan,FL1802,HKG,SYD,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07520,Kevin Wilson,FL0091,DXB,DOH,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07521,Daniel Guerrero,FL0545,BOM,DEL,CONNECTING,Economy,Y,False,HIGH,ACTIVE
P07522,Michelle King,FL1807,SIN,BKK,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07523,Cynthia Le,FL0250,LHR,AMS,CONNECTING,Economy,Y,False,HIGH,ACTIVE
P07524,Alexis Olsen,FL0645,MEL,PER,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07525,Tina Melendez,FL0021,LAX,SFO,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07526,Leslie Torres,FL1547,CDG,JFK,DIRECT,Economy,M,False,HIGH,ACTIVE
P07527,Kimberly Ramirez,FL2793,ORD,JFK,DIRECT,Business,C,False,NORMAL,ACTIVE
P07528,Nancy Flowers,FL2617,SIN,BKK,CONNECTING,Business,J,False,NORMAL,ACTIVE
P07529,Jessica Walsh,FL1809,LHR,FRA,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07530,Heather Hernandez,FL1310,SIN,BKK,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07531,Kimberly Smith,FL1315,NRT,HND,DIRECT,Economy,Y,False,HIGH,ACTIVE
P07532,Anthony Rivera,FL0054,DXB,DOH,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P07533,David Avila,FL2917,DOH,DEL,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07534,Steven Miller,FL0237,LHR,CDG,DIRECT,Economy,Y,False,HIGH,ACTIVE
P07535,Jeremy Davis,FL2622,SIN,BKK,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07536,Matthew Jones,FL2566,MEL,PER,CONNECTING,Economy,M,True,NORMAL,ACTIVE
P07537,Kristen Taylor,FL0663,CDG,JFK,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07538,Alex Ramirez,FL0578,NRT,ICN,DIRECT,Economy,M,False,HIGH,ACTIVE
P07539,James Austin,FL1415,DOH,LHR,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07540,Sarah Phillips,FL0822,SIN,BKK,DIRECT,Business,J,False,NORMAL,ACTIVE
P07541,Raymond Porter,FL1288,SIN,SYD,DIRECT,Business,C,False,NORMAL,ACTIVE
P07542,Erica Walter,FL2003,BOM,DXB,DIRECT,Business,J,False,NORMAL,ACTIVE
P07543,Douglas Lopez,FL2411,DEL,SIN,DIRECT,Economy,M,False,HIGH,ACTIVE
P07544,Stephanie Thompson,FL0784,DOH,SIN,CONNECTING,Economy,M,False,HIGH,ACTIVE
P07545,Aaron Johnson,FL0497,LHR,FRA,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07546,Michael Parker,FL2549,DOH,JFK,DIRECT,Economy,B,False,HIGH,ACTIVE
P07547,Gloria Dunlap,FL2790,MEL,PER,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P07548,Brian Nichols,FL1974,DOH,SIN,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07549,Douglas Frye,FL0876,SIN,MEL,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07550,Janet Flowers,FL0351,CDG,JFK,DIRECT,Economy,M,False,HIGH,ACTIVE
P07551,Jamie Martin,FL0834,LHR,CDG,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07552,Jesse Allen,FL2613,LHR,AMS,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07553,Connie Thomas,FL1581,FRA,SIN,CONNECTING,Economy,B,False,HIGH,ACTIVE
P07554,Megan Carter,FL2058,DXB,NRT,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07555,Daniel Miller,FL0339,NRT,HND,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07556,Tammy Taylor,FL2091,HKG,NRT,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07557,Angel Smith,FL1820,NRT,SIN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07558,Lisa Long,FL1655,ICN,NRT,DIRECT,Economy,B,False,HIGH,ACTIVE
P07559,Melissa Greene,FL0070,SIN,BKK,DIRECT,Business,J,False,NORMAL,ACTIVE
P07560,Brett Phillips,FL1119,SIN,KUL,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07561,Charles Anderson,FL0933,LHR,NRT,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07562,Jason Weaver,FL2553,LHR,AMS,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07563,Susan Howard,FL0580,HKG,SYD,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P07564,Christopher Sullivan,FL1843,FRA,SIN,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P07565,Karen Mooney,FL2831,ICN,SIN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P07566,Daniel Martinez,FL2327,ORD,JFK,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P07567,Andrew Lewis,FL1313,AMS,CDG,DIRECT,Economy,B,False,NORMAL,ACTIVE
P07568,Laurie Porter,FL2077,LHR,NRT,DIRECT,Economy,Y,False,NORMAL,ACTIVE
